date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:09:57	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:09:55%20GMT	https://www.heerekarlaw.com/blog/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/admin/index.html	(from https://www.heerekarlaw.com/blog/)
08:09:57	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:09:55%20GMT	https://www.heerekarlaw.com/blog/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/usc/index.html	(from https://www.heerekarlaw.com/blog/)
08:09:57	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:09:55%20GMT	https://www.heerekarlaw.com/blog/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/cms/index.html	(from https://www.heerekarlaw.com/blog/)
08:09:58	58744/58744	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2012:09:57%20GMT	https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/index.html	(from https://www.heerekarlaw.com/blog/)
08:09:58	171650/171650	---M--	200	added ('OK')	image/png	etag:%221d9fd0fe99f2c80:0%22	https://www.heerekarlaw.com/cms/thumbnails/34/534x450//images/blog/H-1b-visa-image.2302071403034.png	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/thumbnails/34/534x450/images/blog/H-1b-visa-image.2302071403034.png	(from https://www.heerekarlaw.com/blog/)
08:09:58	61872/61872	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2012:09:58%20GMT	https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/index.html	(from https://www.heerekarlaw.com/blog/)
08:09:58	60521/60521	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2012:09:58%20GMT	https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/index.html	(from https://www.heerekarlaw.com/blog/)
08:09:59	182675/182675	---M--	200	added ('OK')	image/jpeg	etag:%221d92455676a9a80:0%22	https://www.heerekarlaw.com/cms/thumbnails/34/534x450//images/blog/cropped-unnamed.2210311337183.jpg	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/thumbnails/34/534x450/images/blog/cropped-unnamed.2210311337183.jpg	(from https://www.heerekarlaw.com/blog/)
08:10:00	59463/59463	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2012:09:59%20GMT	https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/index.html	(from https://www.heerekarlaw.com/blog/)
08:10:00	103624/103624	---M--	200	added ('OK')	image/jpeg	etag:%221d8fa99a30e6700:0%22	https://www.heerekarlaw.com/cms/thumbnails/34/534x450//images/blog/general-terms-and-conditions-law-service-5238384-1024x682.2210311339047.jpg	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/thumbnails/34/534x450/images/blog/general-terms-and-conditions-law-service-5238384-1024x682.2210311339047.jpg	(from https://www.heerekarlaw.com/blog/)
08:10:01	59871/59871	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2012:10:00%20GMT	https://www.heerekarlaw.com/blog/2016/november/us-asylum-laws/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/us-asylum-laws/index.html	(from https://www.heerekarlaw.com/blog/)
08:10:01	106038/106038	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.heerekarlaw.com/cms/includes/7wi_zxm6ts9.2303291206316.css	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/7wi_zxm6ts9.2303291206316.css	(from https://www.heerekarlaw.com/blog/)
08:10:03	63501/63501	---M-Z	200	added ('OK')	application/javascript	etag:%228cd156a2f3bcda1:0%22	https://www.heerekarlaw.com/cms/includes/q9o4g_6p76e.2406121109147.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/q9o4g_6p76e.2406121109147.js	(from https://www.heerekarlaw.com/blog/)
08:11:13	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:10:02%20GMT	https://www.heerekarlaw.com/blog/2024/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/admin/index.html	(from https://www.heerekarlaw.com/blog/2024/)
08:11:13	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:10:02%20GMT	https://www.heerekarlaw.com/blog/2024/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/usc/index.html	(from https://www.heerekarlaw.com/blog/2024/)
08:11:13	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:10:02%20GMT	https://www.heerekarlaw.com/blog/2024/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/cms/index.html	(from https://www.heerekarlaw.com/blog/2024/)
08:11:13	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:10:03%20GMT	https://www.heerekarlaw.com/blog/2024/june/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/june/admin/index.html	(from https://www.heerekarlaw.com/blog/2024/june/)
08:11:15	79793/79793	---M--	200	added ('OK')	image/jpeg	etag:%221d9fdd9c17c0000:0%22	https://www.heerekarlaw.com/cms/thumbnails/34/1100x450//images/blog/iStock-1410166189.2310130632099.jpg	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/thumbnails/34/1100x450/images/blog/iStock-1410166189.2310130632099.jpg	(from https://www.heerekarlaw.com/blog/2023/)
08:12:24	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:11:13%20GMT	https://www.heerekarlaw.com/blog/2024/june/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/june/usc/index.html	(from https://www.heerekarlaw.com/blog/2024/june/)
08:12:25	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:11:14%20GMT	https://www.heerekarlaw.com/blog/2023/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/admin/index.html	(from https://www.heerekarlaw.com/blog/2023/)
08:12:25	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:11:13%20GMT	https://www.heerekarlaw.com/blog/2024/june/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/june/cms/index.html	(from https://www.heerekarlaw.com/blog/2024/june/)
08:12:25	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:11:16%20GMT	https://www.heerekarlaw.com/blog/2023/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/usc/index.html	(from https://www.heerekarlaw.com/blog/2023/)
08:12:25	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:12:25%20GMT	https://www.heerekarlaw.com/blog/2023/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/cms/index.html	(from https://www.heerekarlaw.com/blog/2023/)
08:12:32	338482/338482	---M--	200	added ('OK')	image/png	etag:%221d93b437ec7a100:0%22	https://www.heerekarlaw.com/cms/thumbnails/34/1100x450//images/blog/H-1b-visa-image.2302071403034.png	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/thumbnails/34/1100x450/images/blog/H-1b-visa-image.2302071403034.png	(from https://www.heerekarlaw.com/blog/2023/february/)
08:13:36	163/163	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:12:25%20GMT	https://www.heerekarlaw.com/blog/2023/october/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/october/admin/index.html	(from https://www.heerekarlaw.com/blog/2023/october/)
08:13:37	163/163	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:12:26%20GMT	https://www.heerekarlaw.com/blog/2023/october/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/october/usc/index.html	(from https://www.heerekarlaw.com/blog/2023/october/)
08:13:37	163/163	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:12:26%20GMT	https://www.heerekarlaw.com/blog/2023/october/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/october/cms/index.html	(from https://www.heerekarlaw.com/blog/2023/october/)
08:13:37	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:12:32%20GMT	https://www.heerekarlaw.com/blog/2023/february/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/february/admin/index.html	(from https://www.heerekarlaw.com/blog/2023/february/)
08:13:42	236789/236789	---M--	200	added ('OK')	image/jpeg	etag:%221d8fa99a30e6700:0%22	https://www.heerekarlaw.com/cms/thumbnails/34/1100x450//images/blog/cropped-unnamed.2210311337183.jpg	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/thumbnails/34/1100x450/images/blog/cropped-unnamed.2210311337183.jpg	(from https://www.heerekarlaw.com/blog/2016/)
08:14:48	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:13:37%20GMT	https://www.heerekarlaw.com/blog/2016/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/admin/index.html	(from https://www.heerekarlaw.com/blog/2016/)
08:14:49	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:13:37%20GMT	https://www.heerekarlaw.com/blog/2023/february/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/february/usc/index.html	(from https://www.heerekarlaw.com/blog/2023/february/)
08:14:49	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:13:37%20GMT	https://www.heerekarlaw.com/blog/2023/february/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/february/cms/index.html	(from https://www.heerekarlaw.com/blog/2023/february/)
08:14:50	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:13:43%20GMT	https://www.heerekarlaw.com/blog/2016/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/usc/index.html	(from https://www.heerekarlaw.com/blog/2016/)
08:14:50	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:49%20GMT	https://www.heerekarlaw.com/blog/2016/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/cms/index.html	(from https://www.heerekarlaw.com/blog/2016/)
08:14:50	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:49%20GMT	https://www.heerekarlaw.com/blog/2016/november/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/admin/index.html	(from https://www.heerekarlaw.com/blog/2016/november/)
08:14:51	106230/106230	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.heerekarlaw.com/cms/includes/pc1lqww81hv.2303291206316.css	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/pc1lqww81hv.2303291206316.css	(from https://www.heerekarlaw.com/contact-us/)
08:14:51	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:50%20GMT	https://www.heerekarlaw.com/blog/2016/november/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/usc/index.html	(from https://www.heerekarlaw.com/blog/2016/november/)
08:14:51	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:50%20GMT	https://www.heerekarlaw.com/blog/2016/november/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/cms/index.html	(from https://www.heerekarlaw.com/blog/2016/november/)
08:14:53	41562/41562	---M-Z	200	added ('OK')	application/javascript	etag:%22df8915152290da1:0%22	https://www.heerekarlaw.com/cms/includes/asy0lbowfan.2404161018217.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/asy0lbowfan.2404161018217.js	(from https://www.heerekarlaw.com/contact-us/)
08:14:53	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:51%20GMT	https://www.heerekarlaw.com/contact-us/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/contact-us/admin/index.html	(from https://www.heerekarlaw.com/contact-us/)
08:14:53	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:51%20GMT	https://www.heerekarlaw.com/contact-us/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/contact-us/cms/index.html	(from https://www.heerekarlaw.com/contact-us/)
08:14:53	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:51%20GMT	https://www.heerekarlaw.com/contact-us/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/contact-us/usc/index.html	(from https://www.heerekarlaw.com/contact-us/)
08:14:54	104077/104077	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.heerekarlaw.com/cms/includes/_f2n0ndfo5m.2303291206316.css	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/_f2n0ndfo5m.2303291206316.css	(from https://www.heerekarlaw.com/site-map/)
08:14:55	154/154	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:54%20GMT	https://www.heerekarlaw.com/site-map/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/site-map/admin/index.html	(from https://www.heerekarlaw.com/site-map/)
08:14:55	154/154	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:54%20GMT	https://www.heerekarlaw.com/site-map/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/site-map/usc/index.html	(from https://www.heerekarlaw.com/site-map/)
08:14:55	154/154	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:54%20GMT	https://www.heerekarlaw.com/site-map/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/site-map/cms/index.html	(from https://www.heerekarlaw.com/site-map/)
08:14:56	53683/53683	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2012:14:55%20GMT	https://www.heerekarlaw.com/scorpion-scheduling/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/scorpion-scheduling/index.html	(from https://www.heerekarlaw.com/site-map/)
08:14:56	18074/18074	---M-Z	200	added ('OK')	application/javascript	etag:%2230ff2da8c948da1:0%22	https://www.heerekarlaw.com/cms/includes/fn0b0hiifdv.2401161416308.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/fn0b0hiifdv.2401161416308.js	(from https://www.heerekarlaw.com/site-map/)
08:14:59	1044/1044	---MCZ	200	added ('OK')	text/plain	date:Thu,%2011%20Jul%202024%2012:14:56%20GMT	https://www.facebook.com/robots.txt		(from https://www.heerekarlaw.com/)
08:15:00	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:57%20GMT	https://www.heerekarlaw.com/privacy-policy/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/privacy-policy/admin/index.html	(from https://www.heerekarlaw.com/privacy-policy/)
08:15:00	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:57%20GMT	https://www.heerekarlaw.com/privacy-policy/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/privacy-policy/usc/index.html	(from https://www.heerekarlaw.com/privacy-policy/)
08:15:00	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:14:57%20GMT	https://www.heerekarlaw.com/privacy-policy/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/privacy-policy/cms/index.html	(from https://www.heerekarlaw.com/privacy-policy/)
08:15:02	115121/115121	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.heerekarlaw.com/cms/includes/xz7ijed4uf2.2303291206316.css	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/xz7ijed4uf2.2303291206316.css	(from https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/)
08:15:02	209/209	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:00%20GMT	https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/usc/index.html	(from https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/)
08:15:02	209/209	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:00%20GMT	https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/admin/index.html	(from https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/)
08:15:02	209/209	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:00%20GMT	https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/cms/index.html	(from https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/)
08:15:03	27142/27142	---M-Z	200	added ('OK')	application/javascript	etag:%2243f1d57575bbda1:0%22	https://www.heerekarlaw.com/cms/includes/zyt3y4h1hpy.2406101333323.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/zyt3y4h1hpy.2406101333323.js	(from https://www.heerekarlaw.com/blog/2024/june/president-biden-s-executive-action-and-its-impac/)
08:15:04	281424/281424	---M--	200	added ('OK')	image/jpeg	etag:%229ea6c8aad9fdd91:0%22	https://www.heerekarlaw.com/images/blog/iStock-1410166189.jpg	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/images/blog/iStock-1410166189.jpg	(from https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/)
08:15:05	27142/27142	---M-Z	200	added ('OK')	application/javascript	etag:%228f076377a6da1:0%22	https://www.heerekarlaw.com/cms/includes/ocsi8y125u9.2405140701286.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/ocsi8y125u9.2405140701286.js	(from https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/)
08:15:07	57526/57526	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2012:15:05%20GMT	https://www.heerekarlaw.com/blog/categories/asylum/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/categories/asylum/index.html	(from https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/)
08:15:07	212/212	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:04%20GMT	https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/admin/index.html	(from https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/)
08:15:07	212/212	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:04%20GMT	https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/usc/index.html	(from https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/)
08:15:07	212/212	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:04%20GMT	https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/cms/index.html	(from https://www.heerekarlaw.com/blog/2023/october/asylum-seekers-your-work-permit-is-now-granted-f/)
08:15:08	169824/169824	---M--	200	added ('OK')	image/png	etag:%22b0e41f33f3bd91:0%22	https://www.heerekarlaw.com/images/blog/H-1b-visa-image.png	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/images/blog/H-1b-visa-image.png	(from https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/)
08:15:08	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:08%20GMT	https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/admin/index.html	(from https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/)
08:15:08	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:08%20GMT	https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/usc/index.html	(from https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/)
08:15:08	27142/27142	---M-Z	200	added ('OK')	application/javascript	etag:%228f076377a6da1:0%22	https://www.heerekarlaw.com/cms/includes/45fguvwt0aq.2405140701286.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/45fguvwt0aq.2405140701286.js	(from https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/)
08:15:09	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:08%20GMT	https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/cms/index.html	(from https://www.heerekarlaw.com/blog/2023/february/vulnerabilities-facing-h-1b-visa-holders-in-a-de/)
08:15:10	87474/87474	---M--	200	added ('OK')	image/jpeg	etag:%22d849a49168edd81:0%22	https://www.heerekarlaw.com/images/blog/cropped-unnamed.jpg	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/images/blog/cropped-unnamed.jpg	(from https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/)
08:15:11	27142/27142	---M-Z	200	added ('OK')	application/javascript	etag:%228f076377a6da1:0%22	https://www.heerekarlaw.com/cms/includes/dn7fq75b7f3.2405140701286.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/dn7fq75b7f3.2405140701286.js	(from https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/)
08:15:12	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:10%20GMT	https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/admin/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/admin/index.html	(from https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/)
08:15:12	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:10%20GMT	https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/usc/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/usc/index.html	(from https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/)
08:15:12	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2012:15:10%20GMT	https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/cms/	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/cms/index.html	(from https://www.heerekarlaw.com/blog/2016/november/how-an-asylum-lawyer-can-help-you-prepare-for-yo/)
08:15:13	78657/78657	---M--	200	added ('OK')	image/jpeg	etag:%22c6bdd168edd81:0%22	https://www.heerekarlaw.com/images/blog/general-terms-and-conditions-law-service-5238384-1024x682.jpg	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/images/blog/general-terms-and-conditions-law-service-5238384-1024x682.jpg	(from https://www.heerekarlaw.com/blog/2016/november/us-asylum-laws/)
08:15:14	27142/27142	---M-Z	200	added ('OK')	application/javascript	etag:%228f076377a6da1:0%22	https://www.heerekarlaw.com/cms/includes/av0958fuek4.2405140701286.js	/Users/viktoriia.midor/websites/heerekarlaw/www.heerekarlaw.com/cms/includes/av0958fuek4.2405140701286.js	(from https://www.heerekarlaw.com/blog/2016/november/us-asylum-laws/)
